"Cách dạy không phù hợp giải thích lan man không liên quan tới nội dung của sách giáo trình, đề cương ôn thi thì toàn bộ sách trong khi chỉ dạy 2/4 bài trong sách giáo khoa. Trong khi môn này nhiều từ chuyên ngành nên nhiều khi không hiểu bài này nói gì mà cô cũng không giảng bài cụ thể ",rất tệ
Cách giảng dạy quá nhàm chán,rất tệ
"Cách giảng dậy chán, ghi sai chính tả RẤT NHIỀU, phát âm quá tệ.",rất tệ
Cách học cần sáng tạo hơn,rất tệ
Cách học từ vựng cần được tiến hành,rất tệ
"Cách phát âm kỳ lạ, dẫn tới khó nghe và khó hiểu. Cần chấm bài kỹ càng hơn, hạn chế sót điểm của sinh viên",rất tệ
"Cách phát âm tiếng Anh của giảng viên làm sinh viên khó hiểu, cần cải thiện phần phát âm hơn",rất tệ
Cần có thêm các hoạt động trong lớp,rất tệ
"Cô cho làm những bài kiểm tra mức độ khủng với rất nhiều kiến thức chỉ trong thời gian ngắn khiến sv không thể theo kịp, cô nói tiếng anh nhiều nhưng phát âm chưa chuẩn, sau đó phải lặp lại bằng tiếng việt. Dù mang tiếng là học reading nhưng lớp không hề được học về bất kì bài đọc nào trong sách, cô chỉ kêu lên bảng làm bài rồi sửa, không hề giảng dạy, nhưng ra đề kiểm tra thì trên mây, không thể đọc kịp đề. ",rất tệ
"Cô chưa dạy được những kĩ năng cần thiết khi mình là một Interpertor, mặc dù có 1 số bài giảng liên quan nhưng đa số sinh viên không được thực hành nhiều, môn này chủ yếu là khả năng nghe, hiểu và truyền đạt lại. Nhưng vô lớp đa số là dịch bài, cảm tưởng như đang học môn Translation",rất tệ
Cô chưa tận tình lắm,rất tệ
"Cô chưa đưa ra các ý cụ thể của bài,chỉ cho làm bài mà chưa giảng giải về kiến thức môn học nhiều",rất tệ
Cô cần có phương pháp dạy khoa học hơn,rất tệ
Cô cần dạy sinh động hơn,rất tệ
Cô cần dạy đúng vào trọng tâm hơn,rất tệ
Cô cần dễ chịu với sinh viên hơn một chút! Còn lại tôi đều hài lòng!,rất tệ
Cô dạy bài khá nhanh.,rất tệ
Cô dạy chưa hay,rất tệ
Cô dạy chưa thực sự có những bài giảng sâu rộng để giúp sinh viên có thêm nhiều kiến thức bên ngoài liên quan đến Nhật Bản,rất tệ
"Cô dạy chưa đủ chuyên môn  ,không chỉ nhiều cách đọc phương pháp cho học sinh ",rất tệ
Cô dạy còn chưa hiểu hơi mơ hồ,rất tệ
Cô dạy hơi buồn ngủ,rất tệ
Cô dạy hơi chán,rất tệ
Cô dạy hơi giới hạn trong sách . Và chưa rõ ràng,rất tệ
Cô dạy hơi khó hiểu,rất tệ
Cô dạy hơi nhanh,rất tệ
Cô dạy hơi nhanh k tiếp thu kịp,rất tệ
Cô dạy hơi nhanh nên bắt ko kịp,rất tệ
Cô dạy khó hiểu,rất tệ
"Cô dạy khó hiểu, nói tiếng hơi khó nghe",rất tệ
"Cô dạy không có nhiều nội dung trong sách, quá trinh chấm điểm giữa kì gat gao, không tạo điều kiện cho sinh viên.",rất tệ
Cô dạy không hay,rất tệ
"Cô dạy không hiểu bài, hay la mắng sv, cô không biết cách giảng dạy và truyền đạt sao cho sv hiểu cô đang nói gì",rất tệ
Cô dạy không kĩ bài học lắm,rất tệ
Cô dạy không tốt lắm,rất tệ
Cô dạy ko tốt,rất tệ
"Cô dạy nhàm chán, đi học đầy đủ cho điểm chuyên cần 0đ",rất tệ
Cô dạy nhàm chán. Sinh viên thấy buồn ngủ vô cùng. PPGD vô cùng tệ ,rất tệ
"Cô dạy nãn và buồn ngũ, giọng cô cứ ngang ngang kiễu đưa học sinh vào giấc ngũ.",rất tệ
Cô dạy phương pháp chưa phù hợp với sinh viên,rất tệ
Cô dạy rất nhàm chán ,rất tệ
Cô dạy rất nhàm chán ,rất tệ
"Cô dạy speaking nhưng cô nói rất ít .chỉ nói câu ngắn và chủ yếu nói tiếng Việt .tụi em cũng chẳng được học từ mới.cô quá dễ tính tới dễ dãi học sinh cứ nghỉ thoải mái chỉ kiểm tra mới đi học.cô ra đề nhưng không lường trước sinh viên hỏi đề giữ nguyên đề lớp kia,nên những bạn không biết gì cũng cao điểm thậm chí ghi sẵn đáp án ra giấy để nộp là điểm cao.hy vọng trường xếp cô Nguyễn Vũ Thanh Tuyền dạy speaking 3 vì cô dạy rất nghiêm mà lại rất hay ",rất tệ
"Cô dạy tạm ổn nhưng lượng bài quá nhiều và khó cô không thể cho cả lớp hiểu thông suốt , tất cả bị đưa vào việc học thuộc lòng , không tốt cho kiến thức và hiểu biết của sinh viên",rất tệ
Cô dạy tạm ổn!,rất tệ
Cô dạy tận tâm,rất tệ
"Cô dạy tập trung quá nhiều ve nội dung bài,  không hề chỉ kỹ năng reading. Phát âm cô tệ,  đọc sai hầu hết nên làm hs không muốn học.Reading nhưng cô lại dạy thiên về speaking quá nhiều.  Chấm điểm thì cô chấm ai cao thi cao, ai thap thi thap, diem tong ket rat vo li,chi doc diem cho sv nghe chu khong doc tung cot de hs cong lai kiem tra. Em khong mong duoc gap co nay nua! ",rất tệ
"Cô ghi nhầm buổi vắng. Mà ngày kí tên xác nhận điểm, cô chỉ nói cô lỡ stick vô rồi khôg sửa lại được.. thắc mắc vậy hôm đó tụi em kí tên xác nhận điểm quá trình như vậy có ý nghĩa gì. Cô ghi sai cũng không sửa lại được",rất tệ
Cô giảng bài hơi nhanh. ,rất tệ
Cô giảng bài khó hiểu,rất tệ
Cô giảng bài không hay lắm! ,rất tệ
Cô giảng không sinh động và rất buồn ngủ ,rất tệ
Cô nên cho điểm công bằng hơn,rất tệ
Cô nên dạy nhiệt tình hơn,rất tệ
Cô nên giảm bớt áp lực cho.sinh viên.hơn,rất tệ
Cô nên sôi nổi và hoà nhập hơn với sinh viên:,rất tệ
Cô nên tìm một phương pháp mới lạ nhằm thu hút SV hơn ,rất tệ
Cô nên tìm một phương pháp mới nhằm thu hút SV hơn,rất tệ
Cô nên tìm ra một phương pháp dạy mới để bài học mình bớt lý thuyết và khô khan hơn. Cũng như là cách cô giảng dạy nó cũng có phần hơi nhàm chán. ,rất tệ
Cô nên đổi cách lấy điểm làm bài tập của sinh viên bằng cách gọi đứng tại chỗ trả lời và hỏi tại sao biết như vậy thì sẽ hay hơn là cứ gọi lên bảng viết mà bạn đó chả hiểu gì. ,rất tệ
Cô nói khó nghe quá ,rất tệ
Cô nói khó nghe quá ,rất tệ
Cô phát âm sai rất nhiều,rất tệ
"Cô phát âm tiếng Anh không hiểu được, cách dạy như ở cấp 3. Nói "" we have "" liên tục, rồi sau đó là tiếng Việt. ",rất tệ
"Cô thiên vị, không công bằng, dạy chán, hỏi gì cug ko tra loi",rất tệ
Cấu trúc đề thi không giống với cấu trúc khi ôn ,rất tệ
Cần cho sinh viên nghe nhiều hơn.,rất tệ
Cần cho sinh viên nhiều cơ hội đứng trước lớp tận dụng khả năng nói của mình,rất tệ
Cần cho thêm tài liệu,rất tệ
Cần cung cấp từ vựng mới trước khi nghe. Tăng cương hoạt động nghe thay vì hoạt động nói.,rất tệ
Cần cân nhắc khi cho điểm sinh viên về điểm quá trình phần điểm danh trên lớp.Nên giới hạn bài học cho sinh viên kết thúc thi cuối kì để sinh viên tiện cho việc học và ôn thi cho tốt,rất tệ
Cần có nhiều hoạt động vừa học vừa chơi,rất tệ
Cần có phương pháp dạy năng động hơn,rất tệ
Cần có thêm thời gian cho sinh viên thực hành phiên dịch. Có một số sinh viên lợi dụng thiếu giờ mà không thực hành.,rất tệ
Cần có tiết học với giáo viên nước ngoài.,rất tệ
Cần có tài liệu rõ ràng hơn và đề ôn cụ thể,rất tệ
Cần có đề cương ôn thi,rất tệ
Cần cải thiện,rất tệ
Cần cải thiện cách giảng dạy,rất tệ
Cần dạy tập trung vào bài học và các nội dung thi hơn,rất tệ
Cần gia tăng tiết học..để giúp sv luyện nghe tốt hơn,rất tệ
Cần giáo viên người bản địa.,rất tệ
Cần giáo viên nhiệt huyết hơn với lớp,rất tệ
Cần giảng nhiệt tình hơn,rất tệ
Cần hướng dẫn tìm topic hay key-words như thế nào,rất tệ
Cần khách quan hơn trong thi cử,rất tệ
Cần mở rộng thêm từ vựng mới cho sinh viên trong quá trình giảng dạy ,rất tệ
Cần nhiều bài tập bên ngoài ,rất tệ
Cần nhiều bài tập liên quan kỳ kiểm tra cuối kỳ hơn.,rất tệ
Cần nhiều hoạt động thu hút sinh viên trong giờ học,rất tệ
Cần nhiều kiến thức và bài tập để học sinh thực hành,rất tệ
Cần nói vào trọng tâm của bài học hơn.,rất tệ
"Cần phải phân chia thời gian học lâu hơn nữa, với lượng giáo trình phải học xong 1 học kì thì quá lớn, sinh viên không thể theo kịp",rất tệ
Cần rút ngắn lại bài Research quá dài,rất tệ
Cần siết chặt vào khoảng điểm danh của môn này. Vì là môn tiếng Việt nên SV thường xuyên vắng trong ca học môn này/,rất tệ
Cần thêm thời gian cho môn học này,rất tệ
Cần thêm thời gian cho môn học này,rất tệ
Cần thầy cô quan tâm đến sinh viên nhiều hơn,rất tệ
Cần thực tập với giảng viên Nhật nhiều hơn,rất tệ
Cần thực tế nhiều hơn.,rất tệ
Cần tạo không khí học vui vẻ,rất tệ
Cần vui hơn,rất tệ
Cần xem xét lại cách giảng dạy.,rất tệ
Cần ít cứng rắn và ít nghiêm khắc hơn.,rất tệ
Cần ôn tập kỹ hơn trước khi kết thúc môn học.,rất tệ
"Cần được nghe nhiều hơn nữa, vì môn nghe rất khó mà sinh viên hiếm khi về nhà được nghe máy. Kiểm tra cần cho nghe nhiều lần!",rất tệ
Dạy khó hiểu ,rất tệ
Dạy không gây được hứng thú,rất tệ
Dạy không hiểu bài,rất tệ
Dạy ko hiểu,rất tệ
Giảng viên cần có phương pháp tăng cường khả năng reading cho sinh viên.,rất tệ
Giảng viên cần dạy thêm cho sinh viên hiểu về cách note-talking trong môn listening 4 này. Và cần nghiêm ngặt trong mỗi tiết kiểm tra thay vì ra ngoài chút rồi trở vào và sẽ có sinh viên chép bài lẫn nhau .Kết quả bài kiểm tra của những sinh viên đó bị ảo. Nhưng cô Loan cho điểm rất công bằng. Và nhiệt tình trong giảng dạy. ,rất tệ
Giảng viên cần giảng bài chậm lại chi sinh viên dễ hiểu,rất tệ
Giảng viên cần giảng dạy nhiều hơn. Đừng chỉ cho sv làm bài. Không học thêm được gì qua môn reading3.,rất tệ
Giảng viên cần giảng sâu hơn vào bài học ,rất tệ
Giảng viên cần hướng dẫn các phương pháp làm bài tập một cách rõ ràng để sinh viên có kĩ năng làm bài,rất tệ
Giảng viên cần hướng dẫn về những bài học chưa được học trên lớp.,rất tệ
Giảng viên cần khiến cho bài học trở nên thêm sinh động và tạo nhiều hứng thú hơn cho sinh viên,rất tệ
Giảng viên cần mở rộng thêm kiến thức về ngoài ,rất tệ
Giảng viên cần phát âm chuẩn hơn,rất tệ
Giảng viên cần quan tâm hơn đến những bạn học kém trong lớp,rất tệ
Giảng viên cần tạo thêm không khí cho tiết học đỡ nhàm chán,rất tệ
"Giảng viên dạy hay, dễ hiểu.",rất tệ
"Giảng viên dạy hay, dễ hiểu.",rất tệ
"Giảng viên dạy hay, dễ hiểu.",rất tệ
"Giảng viên dạy hay, dễ hiểu.",rất tệ
Giảng viên dạy hơi khó hiểu,rất tệ
Giảng viên dạy hơi khó hiểu.,rất tệ
Giảng viên dạy hơi nhanh,rất tệ
Giảng viên dạy khó hiểu,rất tệ
Giảng viên dạy khó hiểu,rất tệ
Giảng viên dạy khó hiểu ,rất tệ
"Giảng viên dạy khó hiểu, hơi bị chậm nhưng có tính công bằng.",rất tệ
Giảng viên dạy nãn và buồn ngũ.,rất tệ
Giảng viên dạy trong lớp và thi viết giống nhau sao thi lại điểm rất thấp,rất tệ
"Giảng viên hơi cứng nhắc, bị áp lực trong quá trình học",rất tệ
"Giảng viên không giảng dạy theo giáo trình, sinh viên không nắm được các kiến thức chính, Không phân bổ thời gian hợp lí cho 1 chương học dẫn đến việc chương quan trọng nhưng lại không giảng. Giang viên đi trễ 2 lần (1 lần 30 phút, 1 lần hơn 30 phút) nhưng chỉ có 1 lần là giải thích lý do nhưng lý do không chính đáng ( nhầm phòng dù đã đổi phòng được 2 buổi học). Nhưng khi sinh viên đến trễ lại không cho cơ hội giải thích dù trễ 5 phút, không cho sinh viên tham gia làm bài kiểm tra hôm đó. Không hợp lí trong việc đánh giá điểm giữa kì.",rất tệ
Giảng viên không lắng ngh sinh viên,rất tệ
Giảng viên nghỉ dạy quá nhiều buổi mà không thông báo với sinh viên. ,rất tệ
Giảng viên nên mở rộng bài hoch nhiều hơn. ,rất tệ
Giảng viên nên tạo điều kiện để sinh viên lấy điểm cộng hay gỡ điểm. ,rất tệ
Giảng viên rất nghiêm khắc & sinh viên luôn cảm thấy căng thẳng khi học Translation. ,rất tệ
Giảng viên sử dụng quá nhiều Tiếng Việt trong quá trình giảng dạy.,rất tệ
Giảng viên thiếu chú ý đến khả năng thẩm thấu của sinh viên.,rất tệ
"Giảng viên thiếu nhiệt tinh, kiến thức cơ bản còn sai sót, không tạo được hứng thú trong cách giảng dạy, thiếu trách nhiệm, nghỉ một buổi không phép, đi trễ hai buổi.",rất tệ
Giảng viên thiếu sự nhiệt tình trong việc truyền đạt kiến thức cũng như cách hướng dẫn chưa được cụ thể.,rất tệ
"Giảng viên yếu kém về mặt trình độ chuyên môn, đặc biệt ở phần Pronunciation. Môn này đòi hỏi phải có khả năng phát âm chuẩn, chính xác. Giảng viên không hỗ trợ thêm các kiến thức ngoài",rất tệ
"Gv cần đánh giá đúng năng lực của từng sv. Cần có tài liệu và ôn thi cụ thể cho Listening 5. Vì giữa Listening 4 và 5 thì cả 2 môn đều không có sự liên kết, khiến sv hơi ngỡ ngàng khi học giáo trình Listening 5.",rất tệ
Gv dạy không lôi cuốn. Hơi nhàm chán,rất tệ
Hy vọng không gặp lại thầy ở những học kỳ sau,rất tệ
Hơi bùn ngủ,rất tệ
Hơi khó,rất tệ
Hơi lý thuyết quá nên dễ bị khó tiếp thu,rất tệ
K,không liên quan
K,không liên quan
K,không liên quan
K,không liên quan
K,không liên quan
K,không liên quan
K,không liên quan
K,không liên quan
"Khoa nên đưa ra các chủ đề gần gũi với sinh viên hơn, hạn chế những chủ đề liên quan đến chính phủ nhà nước. Vì như vậy sẽ không công bằng khi thi, vì nhóm sẽ bốc đề dễ, nhóm thì sẽ bốc đề khó",rất tệ
Khó,rất tệ
Khó hiểu,rất tệ
Khó hiểu,rất tệ
Khó hiểu ,rất tệ
Khó qá,rất tệ
"Khó, nên có vốn từ vựng nhiều",rất tệ
Không công bằng trong việc đánh giá điểm,rất tệ
Không công bằng trong đánh giá điểm,rất tệ
Không hiểu bài,rất tệ
"Không nhiệt tình với sinh viên trong quá trình giảng dạy, không đồng tình với cách dạy của giáo viên..",rất tệ
"Không sinh động, kiến thức trong sách nhiều ",rất tệ
Không truyền tải được nội dung dạy tốt,rất tệ
"Không tôt lắm, dạy hơi nhanh, cần chú ý đến sinh viên có hiểu hay không",rất tệ
Không tốt,rất tệ
Không tốt,rất tệ
Không tốt,rất tệ
Không tốt,rất tệ
Không tốt,rất tệ
Không tốt lắm,rất tệ
Không tốt lắm,rất tệ
Không đồng ý ,rất tệ
Không đồng ý lắm với vách giảng dạy của giáo viên. Giáo viên quá chú trọng vào nghe dịch trong khi có một số học sinh không thể nghe hết từng chữ. ,rất tệ
Khốn có nhận.xét gì,rất tệ
Kiến thứ trong sách khá nhiều,rất tệ
Kiến thức khá nhiều,rất tệ
Kiến thức khá nhiều và đòi hỏi sinh viên tự nghiên cứu thêm ngoài giờ học nhưng nhìn chung rất mới lạ và bổ ích. ,rất tệ
"Kiến thức quá nhiều, sinh không biết nên tập trung vào vấn đề nào, đề ra thi khó",rất tệ
Kiểm tra nhiều lúc không được công bằng mấy bạn ngồi ở dưới có lợi hơn.,rất tệ
Ko nhiệt tình lắm ,rất tệ
Ko thích thầy này,rất tệ
Kĩ năng viết hầu như tất cả sinh viên còn yếu.nên học nhìu tiết trong tuần,rất tệ
Là gv tiếng nhật nhưng dậy nghe lại dùng sách hướng dẫn nên k đồng tình với cáh dậy của cô lắm,rất tệ
"Là một môn học khá khó đối. Nên có sự làm quen từ từ cho sinh viên với dạng môn học này. Chưa gì mới vào Interpretation ""1"" thôi, mà làm như sinh viên ai cũng cao siêu, nghe là có thể chép vèo vèo dịch được hết.",rất tệ
Lý thuyết nhiều nên đôi khi khó tiếp thu,rất tệ
Lượng kiến thức trong sách là chưa đủ.. Yêu cầu nhà trường giảng dạy bằng sách trình độ cao hơn !,rất tệ
"Lối truyền đạt của cô không được hay cho lắm , không tạo được không khí sinh động rất là buồn ngủ ",rất tệ
Lớp học ồn quá nên khi nghe khó,rất tệ
Môn học khó,rất tệ
Môn học khó,rất tệ
Môn học khó hiểu,rất tệ
Môn học khó hiểu,rất tệ
Môn học khó với khả năng sinh viên.,rất tệ
Môn học khó đòi hỏi kĩ năng viết tốt,rất tệ
Môn học khô khan,rất tệ
"Môn học không khó cũng không dễ, cô rất dễ chịu",rất tệ
Môn học không được dễ hiểu,rất tệ
Môn này rất khó,rất tệ
Môn này thực sự quá khó,rất tệ
"Nên 1 khoá  ""hướng dẫn làm báo cáo"" hoặc ""các phương pháp làm báo cáo"" cho sinh viên, trước khi bắt đầu học Reading5",rất tệ
Nên luyện nghe và nói nhiều hơn,rất tệ
"Nên sát hơn, giảng viên nên dạy chậm lại",rất tệ
"Nên thay thế bằng môn học thiết thực hơn. Hy vọng cô hạn chế sử dụng ví dụ tiếng Pháp, vì chuyên ngành là anh văn ạ.",rất tệ
Nên thực hành nói tiếng Anh nhiều hơn.,rất tệ
Nên tạo nhiều hứng thú và trình bày sinh động thêm nữa để thu hút sinh viên,rất tệ
Nên tổ chức kiểm tra nhiều hơn,rất tệ
Nếu cô có thể làm tiết học sinh động hơn thì em nghĩ sv sẽ rất thích học cô.,rất tệ
Nếu là giáo viên bản ngữ dạy thì tốt hơn,rất tệ
"Nội dung bài giàng còn quá lang mang, ko chú trọng được phần quan trọng",rất tệ
Nội dung bài giảng chưa rõ ràng,rất tệ
"Nội dung thi quá rộng, và thí sinh bị tủ đè quá nhiều. Thi tự luận thì cũng nên gom lại khu vực ôn thi cụ thể.",rất tệ
Phong cách speaking của thầy chưa thật sự khiến em có cảm hứng với môn học,rất tệ
Phuơng pháp dạy không hay và khó hiểu,rất tệ
"Phát âm của cô chưa được tốt, hơi khó nghe.",rất tệ
Phát âm sai quá nhiều,rất tệ
"Phát âm tệ, giảng dạy không sát bài học, thường chỉ cho slide rồi bảo thảo luận trong khi chẳng biết thảo luận như thế nào",rất tệ
Phương pháp dạy còn làm cho học sinh tính đối phó.,rất tệ
Quá khó!,rất tệ
Quá trình học khó khăn,rất tệ
SPEAKING CỦA GIẢNG VIÊN CÒN CHƯA TỐT LẮM,rất tệ
Thầy cần cải thiện giọng nói,rất tệ
Tiết học không thú vị ,rất tệ
"Tiết học nhàm chán, gây buồn ngủ",rất tệ
Tiết học và phưong pháp dạy không thú vị,rất tệ
Tôi không hài lòng,rất tệ
Y,không liên quan
Y,không liên quan
Y,không liên quan
Y,không liên quan
Y,không liên quan
Y,không liên quan
Y,không liên quan
Y,không liên quan
Yếu,rất tệ
Z,không liên quan
bad!,rất tệ
bài giảng còn hơi lộn xộn,rất tệ
bài giảng của giáo viên rất cuốn hút,rất tệ
chán,rất tệ
chưa giúp được sinh viên nhớ những kiến thức cần thiết để thi cuối kì,rất tệ
chưa hoàn thành việc giảng dạy,rất tệ
chưa hài lòng,rất tệ
chưa học nên chưa đưa ra ý kiến được,rất tệ
"chưa nhiệt tình, cách giảng dạy khiến sinh viên bùn ngủ, không thú vị",rất tệ
chưa thu hút sự tập trung của sinh viên,rất tệ
chưa thu hút được sinh viên tập trung vào bài giảng,rất tệ
chưa truyền đạt thông tin cần thiết cho sinh viên,rất tệ
chưa tốt,rất tệ
"chương trình dạy Reading 2 với kiến thức đầy đủ, giảng viên dạy rất hay và có kiến thức sâu rộng nên dễ hiểu bài",rất tệ
"chấm điểm theo cảm tính, lúc thuyết trình thì cô không chú ý vào bài của sinh viên, cho điểm không công bằng",rất tệ
chẳng ra làm sao hết.,rất tệ
có lẽ do em không phù hợp với cách dạy của cô em cảm thấy ngột mỗi khi có tiết cô đi bài nhanh ,rất tệ
có nhiều chỗ không hiều lắm ! ,rất tệ
cô dạy chán quá ,rất tệ
cô dạy chưa sâu sắc,rất tệ
cô dạy hơi buồn ngủ,rất tệ
cô dạy hơi nhanh nên em không hiểu lắm.hix,rất tệ
cô dạy hơn chán,rất tệ
cô dạy hấp dẩn,rất tệ
cô dạy khó hiểu,rất tệ
cô dạy khó hiểu,rất tệ
"cô dạy khó hiểu, sơ sài",rất tệ
cô dạy không hay,rất tệ
cô dạy không hiểu bài cho lắm,rất tệ
cô dạy không hiểu lắm nói chung chung làm cho sinh viên bị hoang mang trong cách làm bài báo cáo,rất tệ
cô dạy nhàm chán,rất tệ
"cô dạy rất buồn ngủ và không trình bày bài giảng rõ ràng, không giải thích câu hỏi, không nắm bắt được đặc trưng của môn học ",rất tệ
"cô dạy rất chán, chỉ lên sửa bài tập,kg giải thích cho SV tại sao lại chọn đáp án đó.",rất tệ
cô hơi gấp gáp mỗi lần kiểm tra,rất tệ
"cô hơi khó va khó chịu, nhưng lại dạy rất hay",rất tệ
cô hơi nghiêm khắc,rất tệ
cô hướng dẫn cách làm báo cáo cụ thể mà đợi đến những ngày gần nộp bài cô ms nói cách làm bài như thế nào khiến sinh viên hoang mang không thể sửa 1 bài báo cáo 40 trang trong vòng vài ngày ,rất tệ
cô không dạy gì chỉ bắt sinh viên phải tự làm lúc sữa bài thì cũng ko giảng lại. Đề giữa kì ra dài và khó,rất tệ
cô không dạy kĩ bài,rất tệ
cải thiện chất lượng âm thanh để nghe to rõ hơn ngay cả trong thi cử. Thi nghe tốt nhất là thi ở phòng máy và có tai nghe cá nhân.,rất tệ
cần cho nghe nhiều hơn,rất tệ
cần cho sinh viên đọc bài reading và trả lời câu hỏi trong giờ học để cải thiện kỹ năng đọc,rất tệ
cần cho thêm thời gian và những câu hỏi gợi ý để sinh viên luyện tập kỹ năng nói,rất tệ
cần chú ý phát âm hơi khó nghe,rất tệ
cần có cách giảng dạy thú vị hơn,rất tệ
cần có nhiều bài tập để luyện viết nhiều hơn,rất tệ
cần có nhiều công cụ phục vụ cho môn học,rất tệ
cần có nhiều công cụ phục vụ cho môn nghe,rất tệ
cần có thêm tài liẹu cho sinh viên,rất tệ
cần có thêm tài liệu cho sinh viên,rất tệ
cần có thêm tài liệu cho sinh viên,rất tệ
cần giáo viên có nhiều kỹ năng giảng dạy hơn,rất tệ
cần giảng bài vui vẻ và thu hút học sinh hơn,rất tệ
cần giảng sâu hơn,rất tệ
cần ngắn gọn và súc tích hơn về bài giảng và bài học,rất tệ
cần nhiều buổi học hơn,rất tệ
"cần sửa loa âm thanh để nghe listening được tốt hơn, không nên tổ chức sinh hoạt lớp bên cạnh lớp học listening vì không thể nghe được gì ngoài tiếng ồn",rất tệ
cần thay đổi thiết bị học tập tốt hơn,rất tệ
cần tài liệu tham khảo thực tế hơn,rất tệ
cần tìm thêm nhiều cách dạy mới để học sinh tiếp thu nhanh hơn,rất tệ
cần tóm tắt lại những gì quan trọng cho sinh viên ,rất tệ
cần tạo không khí sôi nổi nhiều hơn,rất tệ
cần tạo nhiều điện kiện hơn để sinh viên thực hành nói,rất tệ
cần tập trung vào kiến thức trong giáo trình để sinh viên dễ ôn tập cho kì thi cuối kì,rất tệ
cần đưa ra nhiều ví dụ cho sinh viên hiểu rỏ hơn về mỗi cấu trúc viết bài ,rất tệ
cần được nghe luyện nhiều hơn,rất tệ
dạy khó hiểu,rất tệ
dạy khó hiểu,rất tệ
"dạ,cần hệ thống bài hợp lý,không gom nhiều bài lại và dạy chạy nhanh ạ.",rất tệ
dạy buồn ngủ,rất tệ
dạy chán,rất tệ
dạy chưa hiểu ,rất tệ
dạy hơi buồn ngủ và khó hiểu,rất tệ
dạy khó hiểu ,rất tệ
dạy khó hiểu ,rất tệ
dạy không thu hút sinh viên . nhàm chán,rất tệ
dạy nhàm chán,rất tệ
